"Year","Rep","Blk","Treatment","Name","x","y","salinity_0_6","salinity_6_24","salt_avg","oil_perc"
"2017","3s","12s","Saline","SAM147",282.5,185,5.27,7.02,6.14,31.70849421
"2017","3c","12c","Control","SAM141",287.5,10,0.84,1.3,1.07,38.84281581
"2017","3s","12s","Saline","SAM269",287.5,185,5.31,7.09,6.2,35.47149593
"2017","3c","12c","Control","SAM286",292.5,10,0.78,1.15,0.96,39.96678809
"2017","3s","12s","Saline","SAM282",292.5,185,5.33,7.15,6.24,37.48553055
"2017","3c","12c","Control","SAM289",297.5,10,0.73,1.02,0.88,27.03081532
"2017","3s","12s","Saline","SAM289",297.5,185,5.32,7.19,6.26,32.36791237
"2017","3s","12s","Saline","SAM228",302.5,185,5.26,7.2,6.23,29.66248795
"2017","3c","12c","Control","SAM180",307.5,10,0.67,0.78,0.73,31.65237891
"2017","3s","12s","Saline","SAM276",307.5,185,5.17,7.19,6.18,37.04406562
"2017","3c","12c","Control","SAM212",312.5,10,0.65,0.68,0.66,29.0948688
"2017","3s","12s","Saline","SAM288",312.5,185,5.06,7.15,6.11,31.56831302
"2017","3c","12c","Control","SAM251",317.5,10,0.64,0.6,0.62,32.47939193
"2017","3s","12s","Saline","SAM156",317.5,185,4.93,7.1,6.02,28.12921168
"2017","3c","13c","Control","SAM172",277.5,80,0.7,2.04,1.37,28.67580887
"2017","3s","13s","Saline","SAM090",277.5,255,11.56,10,10.78,36.27707006
"2017","3s","13s","Saline","SAM213",277.5,290,13.18,10.59,11.88,39.168
"2017","3c","13c","Control","SAM041",282.5,115,1,2.75,1.88,41.53103892
"2017","3s","13s","Saline","SAM040",282.5,290,12.95,10.5,11.72,32.4238538
"2017","3c","13c","Control","SAM039",287.5,115,0.98,2.6,1.79,33.0606383
"2017","3s","13s","Saline","SAM247",287.5,290,12.72,10.42,11.57,30.81427655
"2017","3c","13c","Control","SAM102",292.5,115,0.96,2.47,1.72,35.48941657
"2017","3s","13s","Saline","SAM253",292.5,290,12.52,10.35,11.43,22.64646249
"2017","3c","13c","Control","SAM066",297.5,115,0.95,2.35,1.65,34.86295503
"2017","3s","13s","Saline","SAM130",297.5,290,12.36,10.3,11.33,37.63566306
"2017","3c","13c","Control","SAM036",307.5,115,0.95,2.2,1.58,32.9466009
"2017","3s","13s","Saline","SAM230",307.5,290,12.18,10.28,11.23,31.42216528
"2017","3c","13c","Control","SAM264",312.5,115,0.96,2.15,1.55,36.98682942
"2017","3s","13s","Saline","SAM141",312.5,290,12.13,10.29,11.21,36.45057766
"2017","3s","13s","Saline","SAM049",282.5,255,11.36,9.92,10.64,39.70813805
"2017","3c","13c","Control","SAM231",287.5,80,0.65,1.7,1.18,39.12166489
"2017","3s","13s","Saline","SAM197",287.5,255,11.16,9.85,10.5,37.58919961
"2017","3c","13c","Control","SAM280",292.5,80,0.62,1.54,1.08,33.00064254
"2017","3s","13s","Saline","SAM196",292.5,255,10.98,9.79,10.38,23.69842461
"2017","3c","13c","Control","SAM183",297.5,80,0.61,1.41,1.01,25.86151541
"2017","3s","13s","Saline","SAM110",297.5,255,10.83,9.75,10.29,23.19875776
"2017","3s","13s","Saline","SAM131",302.5,255,10.71,9.72,10.21,34.12294818
"2017","3c","13c","Control","SAM242",307.5,80,0.6,1.23,0.92,38.52628219
"2017","3s","13s","Saline","SAM079",307.5,255,10.61,9.71,10.16,28.80617827
"2017","3c","13c","Control","SAM101",312.5,80,0.6,1.17,0.88,32.0801629
"2017","3s","13s","Saline","SAM069",312.5,255,10.52,9.71,10.12,27.92510873
"2017","3c","13c","Control","SAM216",317.5,80,0.61,1.12,0.86,37.84803344
"2017","3s","13s","Saline","SAM026",317.5,255,10.42,9.7,10.06,32.94987147
"2017","3c","14c","Control","SAM261",322.5,10,0.63,0.52,0.58,39.24508127
"2017","3s","14s","Saline","SAM248",322.5,185,4.79,7.02,5.9,22.4614561
"2017","3c","14c","Control","SAM099",322.5,45,0.67,0.92,0.8,35.0209205
"2017","3c","14c","Control","SAM259",327.5,45,0.67,0.87,0.77,33.61747698
"2017","3s","14s","Saline","SAM239",327.5,220,7.66,8.78,8.22,33.78256674
"2017","3c","14c","Control","SAM142",337.5,45,0.7,0.8,0.75,36.84007707
"2017","3s","14s","Saline","SAM284",337.5,220,7.06,8.47,7.77,28.98468459
"2017","3c","14c","Control","SAM218",342.5,45,0.71,0.78,0.74,35.37611332
"2017","3c","14c","Control","SAM263",347.5,45,0.73,0.77,0.75,33.013816
"2017","3s","14s","Saline","SAM174",347.5,220,6.37,7.93,7.15,36.0308781
"2017","3c","14c","Control","SAM059",352.5,45,0.74,0.77,0.76,42.31407597
"2017","3s","14s","Saline","SAM060",352.5,220,5.99,7.58,6.78,34.17977528
"2017","3c","14c","Control","SAM144",357.5,45,0.75,0.79,0.77,36.71776182
"2017","3s","14s","Saline","SAM025",357.5,220,5.61,7.19,6.4,44.71036258
"2017","3s","14s","Saline","SAM126",327.5,185,4.65,6.93,5.79,31.63829104
"2017","3c","14c","Control","SAM050",332.5,10,0.62,0.4,0.51,37.98253089
"2017","3s","14s","Saline","SAM211",332.5,185,4.5,6.81,5.65,36.49560746
"2017","3c","14c","Control","SAM027",337.5,10,0.62,0.35,0.48,21.8520501
"2017","3s","14s","Saline","SAM133",337.5,185,4.35,6.64,5.49,41.14616871
"2017","3c","14c","Control","SAM120",342.5,10,0.62,0.31,0.46,43.40712223
"2017","3s","14s","Saline","SAM226",342.5,185,4.18,6.43,5.3,30.807247
"2017","3c","14c","Control","SAM199",347.5,10,0.61,0.27,0.44,39.79342824
"2017","3s","14s","Saline","SAM153",347.5,185,3.99,6.16,5.08,33.81987578
"2017","3c","14c","Control","SAM191",352.5,10,0.61,0.25,0.43,29.63836143
"2017","3s","14s","Saline","SAM262",352.5,185,3.8,5.85,4.82,29.88465236
"2017","3c","14c","Control","SAM098",357.5,10,0.6,0.23,0.42,25.16501121
"2017","3c","14c","Control","SAM176",362.5,10,0.59,0.22,0.4,34.72805139
"2017","3s","14s","Saline","SAM259",362.5,185,3.42,5.14,4.28,34.71552555
"2017","3c","15c","Control","SAM062",322.5,80,0.62,1.08,0.85,35.69730077
"2017","3s","15s","Saline","SAM222",322.5,255,10.29,9.68,9.98,33.86100386
"2017","3s","15s","Saline","SAM183",322.5,290,12.02,10.32,11.17,27.26894344
"2017","3c","15c","Control","SAM250",327.5,115,1,2.04,1.52,42.22794591
"2017","3s","15s","Saline","SAM235",327.5,290,11.94,10.32,11.13,18.39970108
"2017","3c","15c","Control","SAM030",332.5,115,1.01,2.02,1.52,33.24176414
"2017","3s","15s","Saline","SAM084",332.5,290,11.82,10.3,11.06,20.66673767
"2017","3c","15c","Control","SAM090",342.5,115,1.07,2,1.54,28.29827916
"2017","3s","15s","Saline","SAM124",342.5,290,11.36,10.18,10.77,30.47766617
"2017","3c","15c","Control","SAM283",347.5,115,1.12,2.01,1.56,24.06943105
"2017","3s","15s","Saline","SAM015",347.5,290,11.01,10.06,10.54,39.94225217
"2017","3c","15c","Control","SAM070",352.5,115,1.17,2.03,1.6,24.40596183
"2017","3s","15s","Saline","SAM169",352.5,290,10.6,9.9,10.25,35.96346934
"2017","3c","15c","Control","SAM136",357.5,115,1.23,2.06,1.65,35.56995929
"2017","3s","15s","Saline","SAM054",357.5,290,10.15,9.72,9.94,45.82414052
"2017","3s","15s","Saline","SAM095",327.5,255,10.14,9.64,9.89,23.96078852
"2017","3c","15c","Control","SAM132",332.5,80,0.65,1.04,0.84,33.87883977
"2017","3s","15s","Saline","SAM012",332.5,255,9.94,9.57,9.75,31.05077121
"2017","3c","15c","Control","SAM051",337.5,80,0.67,1.04,0.86,31.13789778
"2017","3s","15s","Saline","SAM220",337.5,255,9.67,9.47,9.57,28.47637416
"2017","3c","15c","Control","SAM170",342.5,80,0.7,1.05,0.88,20.72849807
"2017","3s","15s","Saline","SAM044",342.5,255,9.34,9.32,9.33,32.85453765
"2017","3c","15c","Control","SAM125",347.5,80,0.75,1.08,0.92,33.99013193
"2017","3s","15s","Saline","SAM287",347.5,255,8.93,9.12,9.02,39.84481086
"2017","3s","15s","Saline","SAM215",352.5,255,8.48,8.88,8.68,36.07135205
"2017","3c","15c","Control","SAM225",357.5,80,0.85,1.18,1.01,35.30226565
"2017","3s","15s","Saline","SAM119",357.5,255,8,8.61,8.3,35.10317545
"2017","3c","15c","Control","SAM104",362.5,80,0.91,1.24,1.07,35.68098818
"2017","3s","15s","Saline","SAM114",362.5,255,7.52,8.33,7.92,33.03211991
"2017","3c","16c","Control","SAM055",367.5,10,0.59,0.22,0.4,37.94532251
"2017","3s","16s","Saline","SAM260",367.5,185,3.25,4.78,4.02,27.75304943
"2017","3c","16c","Control","SAM048",367.5,45,0.78,0.84,0.81,27.79751712
"2017","3s","16s","Saline","SAM017",367.5,220,4.9,6.36,5.63,33.68618217
"2017","3c","16c","Control","SAM275",372.5,45,0.79,0.87,0.83,33.68240343
"2017","3s","16s","Saline","SAM264",372.5,220,4.59,5.96,5.28,36.56129447
"2017","3c","16c","Control","SAM018",377.5,45,0.8,0.91,0.86,41.46349308
"2017","3c","16c","Control","SAM105",382.5,45,0.82,0.95,0.88,39.55715205
"2017","3c","16c","Control","SAM150",387.5,45,0.84,1,0.92,30.379218
"2017","3s","16s","Saline","SAM066",387.5,220,3.89,4.99,4.44,31.07969152
"2017","3s","16s","Saline","SAM009",392.5,220,3.76,4.81,4.28,27.28559177
"2017","3c","16c","Control","SAM208",397.5,45,0.88,1.08,0.98,30.37283051
"2017","3s","16s","Saline","SAM150",397.5,220,3.68,4.7,4.19,29.98073836
"2017","3c","16c","Control","SAM068",402.5,45,0.9,1.12,1.01,22.26427197
"2017","3s","16s","Saline","SAM203",402.5,220,3.63,4.65,4.14,30.40449438
"2017","3c","16c","Control","SAM195",372.5,10,0.58,0.22,0.4,34.36818473
"2017","3s","16s","Saline","SAM176",372.5,185,3.09,4.44,3.77,35.59708686
"2017","3c","16c","Control","SAM007",377.5,10,0.57,0.23,0.4,40.44315992
"2017","3s","16s","Saline","SAM080",377.5,185,2.95,4.12,3.54,33.04965296
"2017","3c","16c","Control","SAM161",382.5,10,0.57,0.24,0.4,39.06096257
"2017","3s","16s","Saline","SAM279",382.5,185,2.84,3.85,3.34,33.61875201
"2017","3c","16c","Control","SAM220",387.5,10,0.57,0.25,0.41,31.00299081
"2017","3s","16s","Saline","SAM179",387.5,185,2.76,3.65,3.2,40.19698105
"2017","3c","16c","Control","SAM095",392.5,10,0.57,0.26,0.42,25.70329201
"2017","3s","16s","Saline","SAM180",392.5,185,2.71,3.52,3.12,42.00385976
"2017","3c","16c","Control","SAM071",397.5,10,0.57,0.27,0.42,27.16527867
"2017","3c","16c","Control","SAM228",402.5,10,0.58,0.28,0.43,26.58150722
"2017","3s","16s","Saline","SAM237",402.5,185,2.7,3.44,3.07,34.20269692
"2017","3c","16c","Control","SAM226",407.5,10,0.58,0.3,0.44,29.45804383
"2017","3s","16s","Saline","SAM102",407.5,185,2.71,3.47,3.09,36.39017062
"2017","3c","17c","Control","SAM139",367.5,80,0.98,1.3,1.14,38.4996241
"2017","3s","17s","Saline","SAM191",367.5,255,7.07,8.04,7.56,28.65255053
"2017","3c","17c","Control","SAM064",367.5,115,1.37,2.14,1.76,28.53447354
"2017","3c","17c","Control","SAM107",372.5,115,1.45,2.18,1.81,39.60386473
"2017","3s","17s","Saline","SAM231",372.5,290,8.82,9.12,8.97,34.12340426
"2017","3c","17c","Control","SAM244",377.5,115,1.52,2.23,1.88,38.45700193
"2017","3s","17s","Saline","SAM185",377.5,290,8.44,8.92,8.68,41.87459807
"2017","3c","17c","Control","SAM094",387.5,115,1.66,2.31,1.98,26.83295784
"2017","3c","17c","Control","SAM025",392.5,115,1.71,2.36,2.04,42.01027068
"2017","3c","17c","Control","SAM130",397.5,115,1.76,2.4,2.08,34.64423077
"2017","3s","17s","Saline","SAM254",397.5,290,7.45,8.34,7.89,24.2304
"2017","3c","17c","Control","SAM128",402.5,115,1.8,2.45,2.12,24.7536077
"2017","3c","17c","Control","SAM117",372.5,80,1.04,1.37,1.21,37.09763094
"2017","3s","17s","Saline","SAM021",372.5,255,6.65,7.75,7.2,32.36258438
"2017","3c","17c","Control","SAM151",377.5,80,1.11,1.44,1.27,33.20819479
"2017","3c","17c","Control","SAM235",382.5,80,1.17,1.51,1.34,20.70685402
"2017","3s","17s","Saline","SAM072",382.5,255,5.95,7.23,6.59,28.4799143
"2017","3c","17c","Control","SAM148",387.5,80,1.22,1.58,1.4,28.07976841
"2017","3s","17s","Saline","SAM158",387.5,255,5.69,7.01,6.35,34.20443587
"2017","3c","17c","Control","SAM084",392.5,80,1.27,1.65,1.46,24.58653846
"2017","3s","17s","Saline","SAM039",392.5,255,5.49,6.83,6.16,34.90403071
"2017","3c","17c","Control","SAM167",397.5,80,1.31,1.71,1.51,33.51957105
"2017","3s","17s","Saline","SAM193",397.5,255,5.33,6.69,6.01,39.93804081
"2017","3c","17c","Control","SAM152",402.5,80,1.34,1.78,1.56,36.46435453
"2017","3s","17s","Saline","SAM005",402.5,255,5.22,6.58,5.9,36.43977382
"2017","3c","17c","Control","SAM239",407.5,80,1.37,1.84,1.6,36.84492552
"2017","3c","2c","Control","SAM133",52.2,10,0.81,0.14,0.48,42.70354124
"2017","3s","2s","Saline","SAM108",52.2,185,2.82,5.7,4.26,33.37295214
"2017","3c","2c","Control","SAM248",52.2,45,0.88,0.45,0.66,25.61508787
"2017","3s","2s","Saline","SAM168",52.2,220,4.25,6.65,5.45,35.47297297
"2017","3c","2c","Control","SAM201",57.5,45,0.9,0.5,0.7,24.33865267
"2017","3s","2s","Saline","SAM019",57.5,220,4.31,6.69,5.5,39.1463807
"2017","3c","2c","Control","SAM140",62.5,45,0.91,0.55,0.73,33.46190935
"2017","3s","2s","Saline","SAM128",62.5,220,4.38,6.74,5.56,27.71903485
"2017","3c","2c","Control","SAM153",67.5,45,0.92,0.59,0.76,33.49308459
"2017","3s","2s","Saline","SAM092",67.5,220,4.46,6.8,5.63,28.51800257
"2017","3c","2c","Control","SAM061",72.5,45,0.93,0.64,0.78,34.36328585
"2017","3s","2s","Saline","SAM212",72.5,220,4.56,6.86,5.71,29.07824793
"2017","3c","2c","Control","SAM288",77.5,45,0.92,0.67,0.8,36.22350674
"2017","3s","2s","Saline","SAM140",77.5,220,4.67,6.91,5.79,32.25941423
"2017","3c","2c","Control","SAM106",82.5,45,0.9,0.71,0.8,40.99592624
"2017","3s","2s","Saline","SAM241",82.5,220,4.79,6.96,5.88,37.35341237
"2017","3c","2c","Control","SAM194",87.5,45,0.89,0.74,0.81,33.78003203
"2017","3s","2s","Saline","SAM077",87.5,220,4.93,7.01,5.97,31.4467169
"2017","3c","2c","Control","SAM072",62.5,10,0.85,0.21,0.53,29.91647034
"2017","3s","2s","Saline","SAM192",62.5,185,2.9,5.88,4.39,35.35576511
"2017","3c","2c","Control","SAM058",67.5,10,0.86,0.24,0.55,35.37538824
"2017","3s","2s","Saline","SAM278",67.5,185,2.96,5.98,4.47,41.24718981
"2017","3c","2c","Control","SAM119",72.5,10,0.86,0.25,0.55,36.00962567
"2017","3c","2c","Control","SAM154",77.5,10,0.85,0.25,0.55,40.48751867
"2017","3s","2s","Saline","SAM104",77.5,185,3.11,6.13,4.62,33.93727849
"2017","3s","2s","Saline","SAM267",82.5,185,3.21,6.19,4.7,30.64097058
"2017","3c","2c","Control","SAM267",87.5,10,0.82,0.22,0.52,30.87119589
"2017","3s","2s","Saline","SAM162",87.5,185,3.32,6.25,4.78,37.05029014
"2017","3c","2c","Control","SAM181",92.5,10,0.79,0.2,0.5,31.14050118
"2017","3s","2s","Saline","SAM229",92.5,185,3.44,6.31,4.88,21.80940116
"2017","3c","3c","Control","SAM042",52.2,80,0.73,0.48,0.6,36.140972
"2017","3s","3s","Saline","SAM234",52.2,255,5.77,6.6,6.18,27.69304813
"2017","3c","3c","Control","SAM223",52.2,115,0.94,1.62,1.28,32.66773676
"2017","3s","3s","Saline","SAM163",57.5,290,7.51,7.08,7.3,37.28049562
"2017","3s","3s","Saline","SAM065",62.5,290,7.62,6.95,7.28,31.4317745
"2017","3c","3c","Control","SAM252",67.5,115,0.94,1.75,1.34,37.62538601
"2017","3s","3s","Saline","SAM117",67.5,290,7.71,6.86,7.28,35.69245463
"2017","3c","3c","Control","SAM034",72.5,115,0.95,1.84,1.4,41.15462382
"2017","3s","3s","Saline","SAM055",72.5,290,7.79,6.84,7.31,38.47122878
"2017","3c","3c","Control","SAM192",77.5,115,0.96,1.97,1.46,35.40398628
"2017","3c","3c","Control","SAM255",82.5,115,0.98,2.12,1.55,27.32056904
"2017","3s","3s","Saline","SAM206",82.5,290,7.9,6.98,7.44,40.88986219
"2017","3c","3c","Control","SAM060",87.5,115,0.99,2.3,1.65,36.17901829
"2017","3s","3s","Saline","SAM022",87.5,290,7.94,7.13,7.54,41.47851187
"2017","3c","3c","Control","SAM043",57.5,80,0.73,0.5,0.62,26.92101884
"2017","3s","3s","Saline","SAM266",57.5,255,5.89,6.46,6.18,35.27105207
"2017","3c","3c","Control","SAM082",62.5,80,0.73,0.54,0.64,20.29364484
"2017","3s","3s","Saline","SAM238",62.5,255,6,6.36,6.18,35.95947684
"2017","3s","3s","Saline","SAM165",67.5,255,6.11,6.29,6.2,35.41046773
"2017","3c","3c","Control","SAM278",72.5,80,0.72,0.66,0.69,40.61093248
"2017","3s","3s","Saline","SAM033",72.5,255,6.21,6.28,6.24,33.16694987
"2017","3c","3c","Control","SAM189",77.5,80,0.72,0.77,0.74,37.05484598
"2017","3c","3c","Control","SAM200",82.5,80,0.73,0.89,0.81,31.55493682
"2017","3s","3s","Saline","SAM240",82.5,255,6.36,6.45,6.4,25.35020916
"2017","3c","3c","Control","SAM109",87.5,80,0.73,1.04,0.88,31.95260562
"2017","3s","3s","Saline","SAM184",87.5,255,6.43,6.61,6.52,34.96729223
"2017","3c","3c","Control","SAM006",92.5,80,0.73,1.19,0.96,22.28764479
"2017","3s","3s","Saline","SAM014",92.5,255,6.49,6.8,6.64,35.66219839
"2017","3c","4c","Control","SAM284",97.5,10,0.77,0.18,0.48,30.6360424
"2017","3s","4s","Saline","SAM204",97.5,185,3.57,6.37,4.97,34.07308187
"2017","3c","4c","Control","SAM171",97.5,45,0.85,0.8,0.82,31.15644073
"2017","3s","4s","Saline","SAM166",97.5,220,5.25,7.15,6.2,44.07256333
"2017","3c","4c","Control","SAM175",102.5,45,0.84,0.83,0.84,34.51316071
"2017","3s","4s","Saline","SAM265",102.5,220,5.43,7.24,6.34,37.26396917
"2017","3c","4c","Control","SAM114",107.5,45,0.83,0.87,0.85,34.7725083
"2017","3s","4s","Saline","SAM171",107.5,220,5.61,7.34,6.47,32.5659164
"2017","3c","4c","Control","SAM053",112.5,45,0.82,0.91,0.86,39.44509532
"2017","3s","4s","Saline","SAM081",112.5,220,5.8,7.45,6.62,39.13588179
"2017","3c","4c","Control","SAM080",117.5,45,0.83,0.95,0.89,30.87147604
"2017","3s","4s","Saline","SAM261",117.5,220,5.99,7.57,6.78,37.95957652
"2017","3c","4c","Control","SAM037",122.5,45,0.84,0.99,0.92,37.36176597
"2017","3s","4s","Saline","SAM251",122.5,220,6.17,7.7,6.94,36.36139145
"2017","3c","4c","Control","SAM108",127.5,45,0.86,1.03,0.95,29.07484741
"2017","3s","4s","Saline","SAM263",127.5,220,6.34,7.83,7.08,31.91154423
"2017","3c","4c","Control","SAM174",132.5,45,0.88,1.07,0.98,40.46631016
"2017","3s","4s","Saline","SAM146",132.5,220,6.51,7.97,7.24,30.40149893
"2017","3c","4c","Control","SAM045",137.5,45,0.91,1.11,1.01,40.15206682
"2017","3s","4s","Saline","SAM101",137.5,220,6.68,8.1,7.39,32.47989707
"2017","3c","4c","Control","SAM076",102.5,10,0.75,0.16,0.46,21.26447876
"2017","3s","4s","Saline","SAM139",102.5,185,3.71,6.44,5.08,35.67698259
"2017","3c","4c","Control","SAM166",107.5,10,0.73,0.14,0.44,41.67681949
"2017","3s","4s","Saline","SAM224",107.5,185,3.85,6.52,5.18,44.55130267
"2017","3c","4c","Control","SAM229",112.5,10,0.72,0.12,0.42,20.33783784
"2017","3s","4s","Saline","SAM105",112.5,185,3.99,6.6,5.3,40.44835353
"2017","3c","4c","Control","SAM227",117.5,10,0.71,0.11,0.41,32.03536977
"2017","3s","4s","Saline","SAM116",117.5,185,4.13,6.69,5.41,29.50223357
"2017","3c","4c","Control","SAM247",122.5,10,0.71,0.09,0.4,32.60282776
"2017","3s","4s","Saline","SAM030",122.5,185,4.26,6.78,5.52,31.75732218
"2017","3c","4c","Control","SAM001",127.5,10,0.71,0.08,0.39,40.26595174
"2017","3s","4s","Saline","SAM067",127.5,185,4.38,6.88,5.63,35.59305689
"2017","3c","4c","Control","SAM147",132.5,10,0.72,0.07,0.4,28.08161954
"2017","3s","4s","Saline","SAM167",132.5,185,4.5,6.99,5.74,32.99227799
"2017","3c","4c","Control","SAM121",137.5,10,0.73,0.07,0.4,36.35857342
"2017","3c","5c","Control","SAM026",97.5,80,0.74,1.35,1.04,31.98371021
"2017","3s","5s","Saline","SAM024",97.5,255,6.56,7.01,6.78,39.26640927
"2017","3c","5c","Control","SAM282",97.5,115,1.04,2.67,1.85,37.43089779
"2017","3s","5s","Saline","SAM217",97.5,290,8.01,7.51,7.76,35.22574448
"2017","3c","5c","Control","SAM270",102.5,115,1.06,2.86,1.96,22.17671027
"2017","3s","5s","Saline","SAM157",102.5,290,8.06,7.73,7.9,33.57950907
"2017","3c","5c","Control","SAM245",107.5,115,1.09,3.05,2.07,34.49517685
"2017","3s","5s","Saline","SAM034",107.5,290,8.12,7.96,8.04,37.54947861
"2017","3c","5c","Control","SAM232",112.5,115,1.12,3.23,2.17,39.5286556
"2017","3s","5s","Saline","SAM096",112.5,290,8.22,8.19,8.2,45.84233608
"2017","3c","5c","Control","SAM253",117.5,115,1.17,3.4,2.29,23.74705756
"2017","3s","5s","Saline","SAM255",117.5,290,8.37,8.42,8.39,28.704
"2017","3c","5c","Control","SAM146",122.5,115,1.22,3.55,2.38,33.23091746
"2017","3s","5s","Saline","SAM137",122.5,290,8.56,8.65,8.61,31.41891892
"2017","3c","5c","Control","SAM078",127.5,115,1.29,3.7,2.5,20.75364494
"2017","3c","5c","Control","SAM123",132.5,115,1.37,3.83,2.6,30.58168184
"2017","3s","5s","Saline","SAM271",132.5,290,9.07,9.1,9.09,36.58622531
"2017","3c","5c","Control","SAM254",137.5,115,1.45,3.94,2.69,29.79443255
"2017","3s","5s","Saline","SAM038",137.5,290,9.37,9.32,9.34,39.0015932
"2017","3c","5c","Control","SAM149",102.5,80,0.75,1.5,1.12,37.95064378
"2017","3c","5c","Control","SAM081",107.5,80,0.76,1.66,1.21,38.12298777
"2017","3s","5s","Saline","SAM257",107.5,255,6.74,7.45,7.1,29.77487136
"2017","3c","5c","Control","SAM112",112.5,80,0.78,1.81,1.29,25.86462133
"2017","3c","5c","Control","SAM273",117.5,80,0.8,1.95,1.38,28.04165772
"2017","3s","5s","Saline","SAM073",117.5,255,7.02,7.91,7.46,36.85107752
"2017","3c","5c","Control","SAM073",122.5,80,0.84,2.08,1.46,31.57776108
"2017","3s","5s","Saline","SAM205",122.5,255,7.22,8.15,7.69,39.53199618
"2017","3c","5c","Control","SAM219",127.5,80,0.88,2.2,1.54,26.92373699
"2017","3s","5s","Saline","SAM285",127.5,255,7.47,8.37,7.92,19.91866438
"2017","3c","5c","Control","SAM159",132.5,80,0.93,2.31,1.62,33.08128949
"2017","3s","5s","Saline","SAM160",132.5,255,7.74,8.6,8.17,30.20877944
"2017","3c","6c","Control","SAM243",142.5,45,0.93,1.15,1.04,35.1322978
"2017","3s","6s","Saline","SAM246",142.5,220,6.85,8.23,7.54,34.4894027
"2017","3c","6c","Control","SAM277",147.5,45,0.96,1.18,1.07,37.00439113
"2017","3s","6s","Saline","SAM120",147.5,220,7.02,8.36,7.69,41.29218901
"2017","3c","6c","Control","SAM049",152.5,45,0.99,1.22,1.1,38.09053236
"2017","3s","6s","Saline","SAM132",152.5,220,7.19,8.47,7.83,33.71868979
"2017","3c","6c","Control","SAM103",157.5,45,1.02,1.25,1.14,36.03852327
"2017","3s","6s","Saline","SAM002",157.5,220,7.37,8.57,7.97,33.34047109
"2017","3c","6c","Control","SAM246",162.5,45,1.03,1.28,1.16,31.60312701
"2017","3s","6s","Saline","SAM094",162.5,220,7.55,8.66,8.11,28.8948383
"2017","3c","6c","Control","SAM190",167.5,45,1.04,1.32,1.18,33.5
"2017","3s","6s","Saline","SAM112",167.5,220,7.73,8.74,8.23,27.2882082
"2017","3c","6c","Control","SAM088",172.5,45,1.04,1.35,1.2,28.37552067
"2017","3s","6s","Saline","SAM149",172.5,220,7.92,8.81,8.37,35.13817481
"2017","3c","6c","Control","SAM184",177.5,45,1.03,1.39,1.21,31.9308203
"2017","3c","6c","Control","SAM137",147.5,10,0.75,0.06,0.41,39.05169646
"2017","3s","6s","Saline","SAM143",147.5,185,4.85,7.3,6.07,32.61583012
"2017","3c","6c","Control","SAM258",152.5,10,0.76,0.07,0.42,32.70710535
"2017","3s","6s","Saline","SAM280",152.5,185,4.97,7.4,6.19,33.88847265
"2017","3c","6c","Control","SAM256",157.5,10,0.76,0.08,0.42,38.7039622
"2017","3s","6s","Saline","SAM243",157.5,185,5.09,7.49,6.29,32.13803451
"2017","3c","6c","Control","SAM063",162.5,10,0.76,0.09,0.42,31.38392379
"2017","3s","6s","Saline","SAM151",162.5,185,5.21,7.57,6.39,31.81516385
"2017","3c","6c","Control","SAM065",167.5,10,0.76,0.12,0.44,29.75262369
"2017","3s","6s","Saline","SAM233",167.5,185,5.34,7.65,6.5,33.3911368
"2017","3c","6c","Control","SAM033",172.5,10,0.75,0.14,0.44,34.08888417
"2017","3c","6c","Control","SAM100",177.5,10,0.73,0.18,0.45,25.77899133
"2017","3s","6s","Saline","SAM209",177.5,185,5.59,7.77,6.68,32.59219554
"2017","3c","6c","Control","SAM040",182.5,10,0.72,0.22,0.47,29.5124559
"2017","3s","6s","Saline","SAM286",182.5,185,5.72,7.82,6.77,37.38402062
"2017","3c","7c","Control","SAM012",142.5,80,1.05,2.51,1.78,34.97209103
"2017","3s","7s","Saline","SAM056",142.5,255,8.35,9.01,8.68,30.40879828
"2017","3c","7c","Control","SAM224",142.5,115,1.53,4.05,2.79,46.27249357
"2017","3s","7s","Saline","SAM048",142.5,290,9.68,9.52,9.6,25.81016299
"2017","3c","7c","Control","SAM211",147.5,115,1.61,4.15,2.88,37.44448021
"2017","3s","7s","Saline","SAM042",147.5,290,9.99,9.7,9.84,35.18898142
"2017","3c","7c","Control","SAM031",152.5,115,1.7,4.23,2.97,38.14671815
"2017","3s","7s","Saline","SAM274",152.5,290,10.29,9.85,10.07,37.97643278
"2017","3c","7c","Control","SAM178",157.5,115,1.79,4.3,3.04,39.80694981
"2017","3s","7s","Saline","SAM250",157.5,290,10.55,9.95,10.25,38.33047762
"2017","3c","7c","Control","SAM091",162.5,115,1.87,4.34,3.1,27.17181467
"2017","3s","7s","Saline","SAM245",162.5,290,10.77,10.01,10.39,29.39011342
"2017","3s","7s","Saline","SAM100",167.5,290,10.94,10.01,10.47,26.16346154
"2017","3c","7c","Control","SAM274",177.5,115,2.12,4.38,3.25,35.73685908
"2017","3c","7c","Control","SAM092",147.5,80,1.11,2.61,1.86,25.769437
"2017","3s","7s","Saline","SAM004",147.5,255,8.66,9.2,8.93,36.11111111
"2017","3c","7c","Control","SAM186",152.5,80,1.17,2.69,1.93,39.71269297
"2017","3s","7s","Saline","SAM058",152.5,255,8.97,9.35,9.16,35.30130817
